"","Lake_Name","Trophic_Category","Taxonomic_ID_Code","d15N","d13C","CN_Ratio","d13C_Cor","SI_ID","Trophic_Group"
"2146","Windy","PFF","93",5.81,-24.83,"3.3",-24.883,"18366","Cisco"
"2147","Windy","PFF","93",5.22,-24.81,"3.3",-24.863,"18367","Cisco"
"2148","Windy","PFF","93",5.51,-24.63,"3.29",-24.6929,"18368","Cisco"
"2149","Windy","PFF","93",5.09,-24.79,"3.26",-24.8826,"18369","Cisco"
"2150","Windy","PFF","93",5.58,-24.77,"3.29",-24.8329,"18370","Cisco"
"2151","Bad Vermilion","PRED","81",11.16,-24.21,"3.2",-24.362,"17429","LakeTrout"
"2152","Bad Vermilion","PRED","81",10.55,-25.62,"3.84",-25.1384,"17430","LakeTrout"
"2153","Bad Vermilion","PRED","81",10.87,-26.4,"3.7",-26.057,"17431","LakeTrout"
"2154","Bad Vermilion","PRED","81",10.89,-27.59,"4.16",-26.7916,"17432","LakeTrout"
"2155","Bad Vermilion","PRED","81",11.11,-27.02,"3.57",-26.8057,"17433","LakeTrout"
"2156","Bad Vermilion","PRED","81",10.74,-28.75,"5",-27.12,"17953","LakeTrout"
"2157","Bad Vermilion","PRED","81",9.94,-26.39,"3.23",-26.5123,"17954","LakeTrout"
"2158","Bad Vermilion","PRED","81",11.18,-26.54,"3.44",-26.4544,"17955","LakeTrout"
"2159","Bad Vermilion","PRED","81",11.34,-26.06,"3.41",-26.0041,"17956","LakeTrout"
"2160","Bad Vermilion","PRED","81",10.26,-26.9,"3.55",-26.7055,"18026","LakeTrout"
"2161","Bad Vermilion","PRED","81",10.95,-27.58,"4.03",-26.9103,"18027","LakeTrout"
"2162","Bad Vermilion","MUSSELS","mussel",1.65,-28.14,"3.81",-27.6881,"19583","Mussel"
"2163","Bad Vermilion","MUSSELS","mussel",2,-28.53,"4.45",-27.4445,"19584","Mussel"
"2164","Bad Vermilion","MUSSELS","mussel",1.94,-29.68,"4.29",-28.7529,"19585","Mussel"
"2165","Bad Vermilion","MUSSELS","mussel",1.79,-28.17,"4.07",-27.4607,"19586","Mussel"
"2166","Bad Vermilion","MUSSELS","mussel",1.43,-29.47,"3.98",-28.8498,"19587","Mussel"
"2167","Bad Vermilion","MUSSELS","mussel",1.81,-29.72,"4.31",-28.7731,"19588","Mussel"
"2168","Bad Vermilion","MUSSELS","mussel",2.04,-28.79,"3.94",-28.2094,"19589","Mussel"
"2169","Bad Vermilion","MUSSELS","mussel",1.8,-29.01,"3.96",-28.4096,"19590","Mussel"
"2170","Bad Vermilion","MUSSELS","mussel",1.97,-29.51,"4.13",-28.7413,"19591","Mussel"
"2171","Bad Vermilion","MUSSELS","mussel",2.04,-29.4,"4.3",-28.463,"19592","Mussel"
"2172","Bad Vermilion","SNAIL","snail",0.82,-23.41,"4.26",-22.5126,"19593","Snail"
"2173","Bad Vermilion","SNAIL","snail",0.49,-22.18,"4.31",-21.2331,"19594","Snail"
"2174","Bad Vermilion","SNAIL","snail",0.45,-15.77,"4.03",-15.1003,"19595","Snail"
"2175","Bad Vermilion","SNAIL","snail",0.51,-16.22,"4.08",-15.5008,"19596","Snail"
"2176","Bad Vermilion","SNAIL","snail",0.46,-17.85,"4.26",-16.9526,"19597","Snail"
"2177","Bad Vermilion","SNAIL","snail",0.78,-15.11,"4.12",-14.3512,"19598","Snail"
"2178","Bad Vermilion","SNAIL","snail",0.48,-17.63,"4.3",-16.693,"19599","Snail"
"2179","Bad Vermilion","SNAIL","snail",0.64,-15.12,"4.07",-14.4107,"19600","Snail"
"2180","Bad Vermilion","SNAIL","snail",0.64,-19.72,"4.15",-18.9315,"19601","Snail"
"2181","Bad Vermilion","SNAIL","snail",0.97,-18.53,"4.1",-17.791,"19602","Snail"
"2182","Cucumber","SNAIL","snail",0.53,-25.61,"4.27",-24.7027,"23478","Snail"
"2183","Cucumber","SNAIL","snail",-0.55,-16.85,"4.83",-15.3883,"23479","Snail"
"2184","Cucumber","SNAIL","snail",-0.3,-19.3,"4.82",-17.8482,"23480","Snail"
"2185","Cucumber","SNAIL","snail",-0.38,-18.26,"4.86",-16.7686,"23481","Snail"
"2186","Cucumber","MUSSELS","mussel",0.6,-31.24,"3.9",-30.699,"23482","Mussel"
"2187","Cucumber","PRED","81",7.66,-31.42,"3.49",-31.2849,"23491","LakeTrout"
"2188","Cucumber","PRED","81",8.95,-27.18,"4.28",-26.2628,"23779","LakeTrout"
"2189","Cucumber","PRED","81",7.22,-30.5,"3.33",-30.5233,"23780","LakeTrout"
"2190","Cucumber","PRED","81",7.39,-30.07,"3.44",-29.9844,"23781","LakeTrout"
"2191","Cucumber","PRED","81",8.69,-29.91,"3.69",-29.5769,"23782","LakeTrout"
"2192","Cucumber","PRED","81",10.94,-27.37,"3.73",-26.9973,"23783","LakeTrout"
"2193","Cucumber","PRED","81",10.3,-27.73,"3.33",-27.7533,"23784","LakeTrout"
"2194","Cucumber","PRED","81",7.75,-29.49,"3.48",-29.3648,"23785","LakeTrout"
"2195","Cucumber","PRED","81",8.08,-28.56,"3.23",-28.6823,"23786","LakeTrout"
"2196","Cucumber","PRED","81",7.96,-28.68,"3.51",-28.5251,"23787","LakeTrout"
"2197","Cucumber","PRED","81",7.47,-29.72,"3.4",-29.674,"23788","LakeTrout"
"2198","Deer","PRED","81",10.61,-28.06,"3.95",-27.4695,"19952","LakeTrout"
"2199","Deer","PRED","81",10.84,-24.85,"3.42",-24.7842,"19953","LakeTrout"
"2200","Deer","PRED","81",11.6,-28.17,"4.04",-27.4904,"19954","LakeTrout"
"2201","Deer","PRED","81",10.45,-27.82,"4.38",-26.8038,"19955","LakeTrout"
"2202","Deer","PRED","81",11.17,-27.65,"3.88",-27.1288,"19956","LakeTrout"
"2203","Deer","PRED","81",11.58,-28.15,"4.24",-27.2724,"19957","LakeTrout"
"2204","Deer","PRED","81",11.89,-30.74,"5.14",-28.9714,"19958","LakeTrout"
"2205","Deer","PRED","81",11.29,-29.07,"4.78",-27.6578,"19959","LakeTrout"
"2206","Deer","PRED","81",11.09,-27.62,"3.18",-27.7918,"19960","LakeTrout"
"2207","Deer","PRED","81",11.34,-27.24,"3.26",-27.3326,"19961","LakeTrout"
"2208","Deer","PRED","81",10.71,-28,"3.25",-28.1025,"19962","LakeTrout"
"2209","Deer","PRED","81",11.03,-28.24,"3.26",-28.3326,"19963","LakeTrout"
"2210","Deer","PRED","81",13.37,-27.2,"3.59",-26.9659,"19964","LakeTrout"
"2211","Deer","PRED","81",11.27,-27.78,"3.18",-27.9518,"19965","LakeTrout"
"2212","Deer","PRED","81",11.39,-27.54,"3.21",-27.6821,"19966","LakeTrout"
"2213","Deer","PRED","81",10.73,-28.44,"3.29",-28.5029,"19967","LakeTrout"
"2214","Deer","PRED","81",10.57,-27.61,"4.52",-26.4552,"19968","LakeTrout"
"2215","Deer","PRED","81",10.79,-26.82,"3.81",-26.3681,"19969","LakeTrout"
"2216","Deer","PRED","81",10.26,-26.1,"3.55",-25.9055,"19970","LakeTrout"
"2217","Deer","PRED","81",9.98,-26.74,"3.9",-26.199,"19971","LakeTrout"
"2218","Deer","MUSSELS","mussel",2.26,-28.5,"3.98",-27.8798,"20065","Mussel"
"2219","Deer","MUSSELS","mussel",2.83,-28.53,"3.68",-28.2068,"20066","Mussel"
"2220","Deer","MUSSELS","mussel",2.39,-28.85,"4.12",-28.0912,"20067","Mussel"
"2221","Deer","MUSSELS","mussel",3.09,-29.67,"4.19",-28.8419,"20068","Mussel"
"2222","Deer","MUSSELS","mussel",1.86,-28.89,"4.22",-28.0322,"20069","Mussel"
"2223","Deer","MUSSELS","mussel",2.74,-28.6,"3.89",-28.0689,"20070","Mussel"
"2224","Deer","MUSSELS","mussel",3.11,-29.08,"4.66",-27.7866,"20071","Mussel"
"2225","Deer","MUSSELS","mussel",2.64,-28.87,"4.14",-28.0914,"20072","Mussel"
"2226","Deer","MUSSELS","mussel",2.57,-29.11,"4.29",-28.1829,"20073","Mussel"
"2227","Deer","MUSSELS","mussel",2.37,-29.06,"4.06",-28.3606,"20074","Mussel"
"2228","Deer","SNAIL","snail",0.77,-18.14,"4.87",-16.6387,"20075","Snail"
"2229","Deer","SNAIL","snail",0.89,-18.91,"4.85",-17.4285,"20076","Snail"
"2230","Deer","SNAIL","snail",0.75,-18.06,"4.76",-16.6676,"20077","Snail"
"2231","Deer","SNAIL","snail",1.05,-19.41,"4.65",-18.1265,"20078","Snail"
"2232","Deer","SNAIL","snail",0.69,-17.76,"4.81",-16.3181,"20079","Snail"
"2233","Deer","SNAIL","snail",0.83,-18.7,"4.78",-17.2878,"20080","Snail"
"2234","Deer","SNAIL","snail",0.99,-15.54,"4.43",-14.4743,"20081","Snail"
"2235","Deer","SNAIL","snail",0.79,-18.91,"4.89",-17.3889,"20082","Snail"
"2236","Deer","SNAIL","snail",0.86,-18.27,"4.86",-16.7786,"20083","Snail"
"2237","Deer","SNAIL","snail",0.51,-13.17,"4.5",-12.035,"20084","Snail"
"2238","Deer","SNAIL","snail",1.17,-14.4,"4.35",-13.4135,"20085","Snail"
"2239","Deer","SNAIL","snail",0.21,-12.53,"4.35",-11.5435,"20086","Snail"
"2240","Deer","SNAIL","snail",0.63,-13.79,"4.39",-12.7639,"20087","Snail"
"2241","Deer","SNAIL","snail",0.32,-13.58,"4.22",-12.7222,"20088","Snail"
"2242","Deer","SNAIL","snail",0.62,-13.99,"4.35",-13.0035,"20089","Snail"
"2243","Deer","SNAIL","snail",1.14,-12.15,"5.22",-10.3022,"20090","Snail"
"2244","Deer","SNAIL","snail",0.5,-13.98,"4.68",-12.6668,"20091","Snail"
"2245","Deer","SNAIL","snail",0.47,-13.89,"4.73",-12.5273,"20092","Snail"
"2246","Eagle-1","PRED","81",11.59,-27.99,"4.46",-26.8946,"17250","LakeTrout"
"2247","Eagle-1","PRED","81",12.14,-27.73,"4.82",-26.2782,"17251","LakeTrout"
"2248","Eagle-1","PRED","81",11.96,-28.43,"4.6",-27.196,"17252","LakeTrout"
"2249","Eagle-1","PRED","81",11.27,-26.39,"3.3",-26.443,"17253","LakeTrout"
"2250","Eagle-1","PRED","81",11.82,-27.12,"3.47",-27.0047,"17254","LakeTrout"
"2251","Eagle-1","PRED","81",12.14,-24.89,"3.17",-25.0717,"17255","LakeTrout"
"2252","Eagle-1","PRED","81",11.8,-27.45,"4.3",-26.513,"17256","LakeTrout"
"2253","Eagle-1","MUSSELS","mussel",1.76,-27.52,"4.52",-26.3652,"19563","Mussel"
"2254","Eagle-1","MUSSELS","mussel",2.11,-28.13,"4.04",-27.4504,"19564","Mussel"
"2255","Eagle-1","MUSSELS","mussel",2.91,-28.18,"3.81",-27.7281,"19565","Mussel"
"2256","Eagle-1","MUSSELS","mussel",2.57,-28.02,"3.79",-27.5879,"19566","Mussel"
"2257","Eagle-1","PRED","81",11.58,-26.51,"3.65",-26.2165,"17976","LakeTrout"
"2258","Eagle-1","PRED","81",12.02,-27.32,"3.67",-27.0067,"17977","LakeTrout"
"2259","Eagle-1","PRED","81",12.37,-26.71,"3.82",-26.2482,"17978","LakeTrout"
"2260","Eagle-1","PRED","81",11.17,-26.2,"3.5",-26.055,"17979","LakeTrout"
"2261","Eagle-1","PRED","81",11.86,-27.14,"3.88",-26.6188,"17980","LakeTrout"
"2262","Eagle-1","MUSSELS","mussel",2.73,-27.83,"4.55",-26.6455,"19567","Mussel"
"2263","Eagle-1","MUSSELS","mussel",3.19,-27.89,"4.59",-26.6659,"19568","Mussel"
"2264","Eagle-1","MUSSELS","mussel",3.43,-28.56,"5.8",-26.138,"19569","Mussel"
"2265","Eagle-1","MUSSELS","mussel",3.44,-28.11,"4.5",-26.975,"19570","Mussel"
"2266","Eagle-1","MUSSELS","mussel",3.04,-28.9,"6.12",-26.1612,"19571","Mussel"
"2267","Eagle-1","MUSSELS","mussel",3.44,-28.48,"4.77",-27.0777,"19572","Mussel"
"2268","Eagle-1","SNAIL","snail",2.65,-21.6,"4.26",-20.7026,"19573","Snail"
"2269","Eagle-1","SNAIL","snail",2.9,-22.4,"4.33",-21.4333,"19574","Snail"
"2270","Eagle-1","SNAIL","snail",2.76,-22.07,"4.28",-21.1528,"19575","Snail"
"2271","Eagle-1","SNAIL","snail",2.75,-21.88,"4.3",-20.943,"19576","Snail"
"2272","Eagle-1","SNAIL","snail",2.48,-20.78,"4.3",-19.843,"19577","Snail"
"2273","Eagle-1","SNAIL","snail",2.45,-20.46,"4.28",-19.5428,"19578","Snail"
"2274","Eagle-1","SNAIL","snail",2.82,-22.02,"4.22",-21.1622,"19579","Snail"
"2275","Eagle-1","SNAIL","snail",2.66,-21.61,"4.29",-20.6829,"19580","Snail"
"2276","Eagle-1","SNAIL","snail",2.6,-22.12,"4.5",-20.985,"19581","Snail"
"2277","Eagle-1","SNAIL","snail",2.57,-21.02,"4.26",-20.1226,"19582","Snail"
"2278","Kwinkwaga","PRED","81",12.07,-30.08,"3.51",-29.9251,"17203","LakeTrout"
"2279","Kwinkwaga","PRED","81",12.02,-30.07,"3.3",-30.123,"17204","LakeTrout"
"2280","Kwinkwaga","PRED","81",12.29,-29.5,"3.26",-29.5926,"17205","LakeTrout"
"2281","Kwinkwaga","PRED","81",11.81,-30.37,"3.22",-30.5022,"17993","LakeTrout"
"2282","Kwinkwaga","PRED","81",11.65,-30.56,"4.34",-29.5834,"17994","LakeTrout"
"2283","Kwinkwaga","PRED","81",11.59,-32.16,"4.26",-31.2626,"17995","LakeTrout"
"2284","Kwinkwaga","PRED","81",12.14,-29.47,"3.8",-29.028,"17996","LakeTrout"
"2285","Kwinkwaga","PRED","81",12.08,-29.73,"3.39",-29.6939,"17997","LakeTrout"
"2286","Kwinkwaga","PRED","81",11.98,-31.3,"4.47",-30.1947,"17998","LakeTrout"
"2287","Kwinkwaga","PRED","81",11.02,-30.92,"3.31",-30.9631,"17999","LakeTrout"
"2288","Kwinkwaga","PRED","81",11.12,-30.27,"3.27",-30.3527,"18000","LakeTrout"
"2289","Kwinkwaga","PRED","81",11.23,-30.6,"3.43",-30.5243,"18001","LakeTrout"
"2290","Kwinkwaga","MUSSELS","mussel",4.11,-34.03,"4.5",-32.895,"19603","Mussel"
"2291","Kwinkwaga","MUSSELS","mussel",3.81,-32.96,"4.27",-32.0527,"19604","Mussel"
"2292","Kwinkwaga","MUSSELS","mussel",3.71,-33.91,"4.24",-33.0324,"19605","Mussel"
"2293","Kwinkwaga","MUSSELS","mussel",4.24,-33.72,"4.13",-32.9513,"19606","Mussel"
"2294","Kwinkwaga","MUSSELS","mussel",4.28,-34.07,"4.44",-32.9944,"19607","Mussel"
"2295","Kwinkwaga","MUSSELS","mussel",4.14,-34.63,"4.26",-33.7326,"19608","Mussel"
"2296","Kwinkwaga","MUSSELS","mussel",4.19,-34.6,"4.32",-33.6432,"19609","Mussel"
"2297","Kwinkwaga","MUSSELS","mussel",4.36,-33.85,"3.8",-33.408,"19610","Mussel"
"2298","Kwinkwaga","MUSSELS","mussel",4.5,-34.46,"4.16",-33.6616,"19611","Mussel"
"2299","Kwinkwaga","MUSSELS","mussel",5,-33.91,"4.03",-33.2403,"19612","Mussel"
"2300","Kwinkwaga","SNAIL","snail",1.27,-27.98,"4.36",-26.9836,"19613","Snail"
"2301","Kwinkwaga","SNAIL","snail",1.84,-28.15,"4.35",-27.1635,"19614","Snail"
"2302","Kwinkwaga","SNAIL","snail",1.98,-28.11,"4.26",-27.2126,"19615","Snail"
"2303","Kwinkwaga","SNAIL","snail",2.23,-28.64,"4.34",-27.6634,"19616","Snail"
"2304","Kwinkwaga","SNAIL","snail",2.5,-28.9,"4.45",-27.8145,"19617","Snail"
"2305","Kwinkwaga","SNAIL","snail",2.76,-28.47,"4.56",-27.2756,"19618","Snail"
"2306","Kwinkwaga","SNAIL","snail",2.69,-28.68,"4.37",-27.6737,"19619","Snail"
"2307","Kwinkwaga","SNAIL","snail",3.16,-26.76,"4.65",-25.4765,"19620","Snail"
"2308","Kwinkwaga","SNAIL","snail",1.2,-26.57,"4.45",-25.4845,"19621","Snail"
"2309","Kwinkwaga","SNAIL","snail",2.97,-22.32,"4.86",-20.8286,"19622","Snail"
"2310","Mameigwess-1","PRED","81",9.68,-24.22,"3.79",-23.7879,"16433","LakeTrout"
"2311","Mameigwess-1","PRED","81",9.98,-25.19,"3.72",-24.8272,"16434","LakeTrout"
"2312","Mameigwess-1","PRED","81",9.74,-23.27,"3.5",-23.125,"16435","LakeTrout"
"2313","Mameigwess-1","PRED","81",9.84,-24.94,"3.28",-25.0128,"16436","LakeTrout"
"2314","Mameigwess-1","PRED","81",10.35,-25.47,"3.74",-25.0874,"16437","LakeTrout"
"2315","Mameigwess-1","PRED","81",9.31,-23.52,"5.01",-21.8801,"16438","LakeTrout"
"2316","Mameigwess-1","PRED","81",9.81,-25.83,"3.69",-25.4969,"16439","LakeTrout"
"2317","Mameigwess-1","PRED","81",8.46,-24.7,"3.27",-24.7827,"16440","LakeTrout"
"2318","Mameigwess-1","PRED","81",10.92,-22.91,"3.32",-22.9432,"16441","LakeTrout"
"2319","Mameigwess-1","PRED","81",10.06,-25.39,"3.39",-25.3539,"16442","LakeTrout"
"2320","Mameigwess-1","PRED","81",8.82,-25.18,"3.27",-25.2627,"16443","LakeTrout"
"2321","Mameigwess-1","PRED","81",9.08,-24.93,"3.28",-25.0028,"16444","LakeTrout"
"2322","Mameigwess-1","MUSSELS","mussel",1.54,-27.45,"3.93",-26.8793,"17832","Mussel"
"2323","Mameigwess-1","MUSSELS","mussel",1.3,-26.88,"3.84",-26.3984,"17833","Mussel"
"2324","Mameigwess-1","MUSSELS","mussel",1.11,-27.32,"3.79",-26.8879,"17834","Mussel"
"2325","Mameigwess-1","MUSSELS","mussel",0.89,-27.51,"4.51",-26.3651,"17835","Mussel"
"2326","Mameigwess-1","MUSSELS","mussel",1.39,-27.54,"4.2",-26.702,"17836","Mussel"
"2327","Mameigwess-1","MUSSELS","mussel",1.03,-27.23,"4.25",-26.3425,"17837","Mussel"
"2328","Mameigwess-1","MUSSELS","mussel",0.94,-26.83,"3.98",-26.2098,"17838","Mussel"
"2329","Mameigwess-1","MUSSELS","mussel",1.26,-27.54,"4.44",-26.4644,"17839","Mussel"
"2330","Mameigwess-1","MUSSELS","mussel",1.51,-27.07,"3.77",-26.6577,"17840","Mussel"
"2331","Mameigwess-1","MUSSELS","mussel",1.44,-26.97,"4.14",-26.1914,"17841","Mussel"
"2332","Mameigwess-1","MUSSELS","mussel",1.21,-27.77,"4.9",-26.239,"17842","Mussel"
"2333","Mameigwess-1","MUSSELS","mussel",1.14,-27.13,"3.85",-26.6385,"17843","Mussel"
"2334","Mameigwess-1","MUSSELS","mussel",1.26,-27.16,"3.92",-26.5992,"17844","Mussel"
"2335","Mameigwess-1","MUSSELS","mussel",1.4,-26.87,"3.81",-26.4181,"17845","Mussel"
"2336","Mameigwess-1","MUSSELS","mussel",1.11,-27.18,"3.99",-26.5499,"17846","Mussel"
"2337","Mameigwess-1","MUSSELS","mussel",0.54,-20.64,"4.34",-19.6634,"17847","Mussel"
"2338","Mameigwess-1","SNAIL","snail",-0.59,-15.76,"5.09",-14.0409,"17848","Snail"
"2339","Mameigwess-1","SNAIL","snail",-0.04,-12.88,"4.12",-12.1212,"17849","Snail"
"2340","Mendelssohn","PRED","81",10.95,-28.32,"3.66",-28.0166,"25031","LakeTrout"
"2341","Mendelssohn","PRED","81",10.36,-28.57,"3.14",-28.7814,"25032","LakeTrout"
"2342","Mendelssohn","PRED","81",10.44,-28.46,"3.13",-28.6813,"25033","LakeTrout"
"2343","Mendelssohn","PRED","81",10.56,-28.57,"3.79",-28.1379,"25034","LakeTrout"
"2344","Mendelssohn","PRED","81",10.52,-28.25,"3.46",-28.1446,"25035","LakeTrout"
"2345","Mendelssohn","PRED","81",10.44,-27.98,"3.32",-28.0132,"25036","LakeTrout"
"2346","Mendelssohn","PRED","81",10.12,-27.69,"3.2",-27.842,"25037","LakeTrout"
"2347","Mendelssohn","PRED","81",10.36,-27.25,"3.17",-27.4317,"25038","LakeTrout"
"2348","Mendelssohn","PRED","81",11.13,-26.21,"3.43",-26.1343,"25039","LakeTrout"
"2349","Mendelssohn","PRED","81",10.43,-28.55,"3.3",-28.603,"25040","LakeTrout"
"2350","Mendelssohn","MUSSELS","mussel",1.9,-28.9,"4.46",-27.8046,"25187","Mussel"
"2351","Mendelssohn","MUSSELS","mussel",2.22,-27.8,"3.76",-27.3976,"25188","Mussel"
"2352","Mendelssohn","MUSSELS","mussel",1.84,-28.73,"3.96",-28.1296,"25189","Mussel"
"2353","Mendelssohn","MUSSELS","mussel",1.98,-28.49,"4.12",-27.7312,"25190","Mussel"
"2354","Mendelssohn","MUSSELS","mussel",1.62,-28.83,"4.01",-28.1801,"25191","Mussel"
"2355","Mendelssohn","MUSSELS","mussel",2.48,-29.12,"4.09",-28.3909,"25192","Mussel"
"2356","Mendelssohn","MUSSELS","mussel",1.79,-28.93,"3.99",-28.2999,"25193","Mussel"
"2357","Mendelssohn","MUSSELS","mussel",2.39,-30.23,"4.19",-29.4019,"25194","Mussel"
"2358","Mendelssohn","MUSSELS","mussel",2.89,-30.34,"3.93",-29.7693,"25195","Mussel"
"2359","Mendelssohn","MUSSELS","mussel",2.25,-28.38,"3.71",-28.0271,"25196","Mussel"
"2360","Mendelssohn","SNAIL","snail",2.36,-26.12,"4.66",-24.8266,"25563","Snail"
"2361","Mendelssohn","SNAIL","snail",3.99,-26.62,"4.2",-25.782,"25564","Snail"
"2362","Mendelssohn","SNAIL","snail",4.32,-27.13,"3.93",-26.5593,"25565","Snail"
"2363","Mendelssohn","SNAIL","snail",3.97,-26.78,"4.67",-25.4767,"25566","Snail"
"2364","Mendelssohn","SNAIL","snail",3.6,-26.72,"4.55",-25.5355,"25567","Snail"
"2365","Mendelssohn","SNAIL","snail",2.34,-27.62,"4.29",-26.6929,"25568","Snail"
"2366","Mendelssohn","SNAIL","snail",3.04,-26.44,"3.82",-25.9782,"25569","Snail"
"2367","Midlothian","PRED","81",11.24,-26.35,"3.18",-26.5218,"1743","LakeTrout"
"2368","Midlothian","PRED","81",11.06,-25.93,"3.17",-26.1117,"1744","LakeTrout"
"2369","Midlothian","PRED","81",11.49,-26.09,"3.26",-26.1826,"1745","LakeTrout"
"2370","Midlothian","PRED","81",12.16,-25.78,"3.17",-25.9617,"1746","LakeTrout"
"2371","Midlothian","PRED","81",12.24,-26.73,"3.25",-26.8325,"1747","LakeTrout"
"2372","Midlothian","PRED","81",12.48,-27.93,"3.93",-27.3593,"1748","LakeTrout"
"2373","Midlothian","PRED","81",12.61,-26.57,"3.35",-26.5735,"1749","LakeTrout"
"2374","Midlothian","PRED","81",11.73,-25.58,"3.65",-25.2865,"1750","LakeTrout"
"2375","Midlothian","PRED","81",12.45,-27.24,"3.63",-26.9663,"1751","LakeTrout"
"2376","Midlothian","PRED","81",13.79,-28.32,"3.97",-27.7097,"1752","LakeTrout"
"2377","Midlothian","MUSSELS","mussel",4.52,-29.85,"5.26",-27.9626,"2127","Mussel"
"2378","Midlothian","MUSSELS","mussel",4.64,-28.86,"4.05",-28.1705,"2128","Mussel"
"2379","Midlothian","MUSSELS","mussel",4.35,-29.15,"4.25",-28.2625,"2129","Mussel"
"2380","Midlothian","MUSSELS","mussel",3.11,-29.43,"4.23",-28.5623,"2130","Mussel"
"2381","Midlothian","MUSSELS","mussel",4.91,-29.27,"4.17",-28.4617,"2131","Mussel"
"2382","Midlothian","MUSSELS","mussel",4.6,-29.17,"4.09",-28.4409,"2132","Mussel"
"2383","Midlothian","MUSSELS","mussel",5.22,-29.5,"4.36",-28.5036,"2133","Mussel"
"2384","Midlothian","MUSSELS","mussel",4.85,-29.52,"4.37",-28.5137,"2134","Mussel"
"2385","Midlothian","MUSSELS","mussel",3.3,-29.64,"4.26",-28.7426,"2135","Mussel"
"2386","Midlothian","MUSSELS","mussel",4,-29.84,"4.22",-28.9822,"2136","Mussel"
"2387","Midlothian","MUSSELS","mussel",4.07,-30.12,"3.87",-29.6087,"4659","Mussel"
"2388","Midlothian","MUSSELS","mussel",4.31,-31.21,"5.79",-28.7979,"4660","Mussel"
"2389","Midlothian","MUSSELS","mussel",4.43,-30.05,"4.47",-28.9447,"4661","Mussel"
"2390","Midlothian","SNAIL","snail",1.21,-17.38,"4.2",-16.542,"4673","Snail"
"2391","Midlothian","SNAIL","snail",1.37,-16.28,"4.64",-15.0064,"4674","Snail"
"2392","Midlothian","SNAIL","snail",1.3,-18.38,"4.45",-17.2945,"4675","Snail"
"2393","Midlothian","SNAIL","snail",1.48,-17.63,"4.57",-16.4257,"4676","Snail"
"2394","Midlothian","SNAIL","snail",1.19,-16.28,"4.88",-14.7688,"4677","Snail"
"2395","Midlothian","SNAIL","snail",1.54,-18.96,"4.46",-17.8646,"4678","Snail"
"2396","Midlothian","SNAIL","snail",2.53,-23.06,"4.24",-22.1824,"4679","Snail"
"2397","Midlothian","SNAIL","snail",4.07,-23.23,"4.57",-22.0257,"4680","Snail"
"2398","Midlothian","PRED","81",12.62,-27.38,"4.1",-26.641,"7146","LakeTrout"
"2399","Midlothian","PRED","81",12.25,-24.53,"3.56",-24.3256,"7147","LakeTrout"
"2400","Midlothian","PRED","81",13.18,-27.87,"4.11",-27.1211,"7148","LakeTrout"
"2401","Panache","MUSSELS","mussel",2.54,-27.64,"4.37",-26.6337,"1241","Mussel"
"2402","Panache","MUSSELS","mussel",2.93,-27.56,"3.89",-27.0289,"1242","Mussel"
"2403","Panache","MUSSELS","mussel",2.31,-27.36,"3.83",-26.8883,"1243","Mussel"
"2404","Panache","MUSSELS","mussel",2.88,-26.42,"3.81",-25.9681,"1244","Mussel"
"2405","Panache","MUSSELS","mussel",2.09,-27.85,"3.99",-27.2199,"1245","Mussel"
"2406","Panache","MUSSELS","mussel",2.1,-27.41,"4.02",-26.7502,"1246","Mussel"
"2407","Panache","MUSSELS","mussel",2.29,-27.56,"3.79",-27.1279,"1247","Mussel"
"2408","Panache","MUSSELS","mussel",1.6,-27.9,"3.95",-27.3095,"1248","Mussel"
"2409","Panache","MUSSELS","mussel",1.71,-27.66,"3.94",-27.0794,"1249","Mussel"
"2410","Panache","MUSSELS","mussel",1.37,-27.45,"3.85",-26.9585,"1250","Mussel"
"2411","Panache","SNAIL","snail",1.18,-20.33,"4.74",-18.9574,"1261","Snail"
"2412","Panache","SNAIL","snail",0.94,-14.08,"4.19",-13.2519,"1262","Snail"
"2413","Panache","SNAIL","snail",1.08,-14.5,"4.2",-13.662,"1263","Snail"
"2414","Panache","PRED","81",11.6,-26.1,"3.11",-26.3411,"5253","LakeTrout"
"2415","Panache","PRED","81",11.1,-26.51,"3.31",-26.5531,"5254","LakeTrout"
"2416","Panache","PRED","81",11.11,-27.28,"3.42",-27.2142,"5255","LakeTrout"
"2417","Panache","PRED","81",10.86,-25.77,"3.05",-26.0705,"5256","LakeTrout"
"2418","Panache","PRED","81",10.92,-26.39,"3.4",-26.344,"5257","LakeTrout"
"2419","Panache","PRED","81",11.45,-26.42,"3.12",-26.6512,"5258","LakeTrout"
"2420","Panache","PRED","81",11,-25.53,"3.47",-25.4147,"5259","LakeTrout"
"2421","Panache","PRED","81",11.14,-26.67,"3.37",-26.6537,"5260","LakeTrout"
"2422","Panache","PRED","81",11.24,-26.81,"3.18",-26.9818,"5261","LakeTrout"
"2423","Panache","PRED","81",12.2,-25.58,"3.06",-25.8706,"5262","LakeTrout"
"2424","Panache","SNAIL","snail",1.63,-17.29,"4.08",-16.5708,"6851","Snail"
"2425","Panache","SNAIL","snail",1.4,-17.54,"4.48",-16.4248,"6852","Snail"
"2426","Panache","SNAIL","snail",1.47,-17.87,"4.59",-16.6459,"6853","Snail"
