"","Lake_Name","Trophic_Category","Taxonomic_ID_Code","d15N","d13C","d13C_Cor","SI_ID","Trophic_Group"
"246","Argo","PFF","93",6.26452267066668,"-27.9339867515213",-27.497347372774,"ARG095","Cisco"
"247","Argo","PFF","93",5.32543003569646,"-26.895919886572",-26.8386801832214,"ARG097","Cisco"
"248","Argo","PFF","93",4.93499388575306,"-26.7623169856592",-26.7869847158027,"ARG098","Cisco"
"249","Argo","PFF","93",5.2581826782512,"-26.6871444268352",-26.7229227854165,"ARG099","Cisco"
"250","Argo","PFF","93",4.76135518667798,"-26.6689591609842",-26.6820191185226,"ARG090","Cisco"
"251","Argo","PFF","93",4.80049917086254,"-26.6606178069906",-26.6511241518742,"ARG100","Cisco"
"252","Argo","PFF","93",4.71719274298258,"-26.9981262373832",-26.6317125232739,"ARG091","Cisco"
"253","Argo","PFF","93",5.46293582629349,"-26.7587493684077",-26.450842276029,"ARG093","Cisco"
"254","Argo","PFF","93",4.93900865336174,"-26.6665259547164",-26.4240616594981,"ARG087","Cisco"
"255","Argo","PFF","93",4.76035149477581,"-26.280880897082",-26.4024243176449,"ARG088","Cisco"
"256","Argo","PFF","93",5.02098096504546,"-26.4752632963506",-26.3675874437587,"ARG089","Cisco"
"257","Argo","PFF","93",4.8235840846124,"-26.2057609376857",-26.2624369273159,"ARG092","Cisco"
"258","Argo","PFF","93",5.60847115210787,"-26.0631991581984",-25.9653870292508,"ARG096","Cisco"
"259","Argo","PFF","93",5.14467922837723,"-26.2530561971578",-25.9385981578443,"ARG094","Cisco"
"260","Argo","PRED","81",10.9944915895547,"-27.9663619662731",-27.9263374778425,"ARG011","LakeTrout"
"261","Argo","PRED","81",9.82799190882263,"-28.3974505856156",-27.4563944503703,"ARG016","LakeTrout"
"262","Argo","PRED","81",9.85127835624808,"-26.9072758681279",-26.8862843836358,"ARG008","LakeTrout"
"263","Argo","PRED","81",10.1312345597889,"-26.851030899048",-26.667309001536,"ARG015","LakeTrout"
"264","Argo","PRED","81",10.0521215847752,"-26.3382113283806",-26.5356551161194,"ARG004","LakeTrout"
"265","Argo","PRED","81",9.63929783121502,"-26.615386370606",-26.4821828557235,"ARG019","LakeTrout"
"266","Argo","PRED","81",9.44237820625773,"-26.628395243203",-26.4017368136446,"ARG013","LakeTrout"
"267","Argo","PRED","81",9.43889801477857,"-26.2203321567777",-26.2817155138027,"ARG005","LakeTrout"
"268","Argo","PRED","81",9.72530153834756,"-26.3585736285489",-26.2584343314395,"ARG010","LakeTrout"
"269","Argo","PRED","81",9.2087140051849,"-25.6753378473037",-25.944635590014,"ARG020","LakeTrout"
"270","Argo","PRED","81",10.1861309386449,"-25.4862575631199",-25.6994856126878,"ARG009","LakeTrout"
"271","Argo","PRED","81",10.4999811923573,"-25.9213023565844",-25.639535065128,"ARG007","LakeTrout"
"272","Argo","PRED","81",8.21777568589503,"-25.1223374596301",-25.3132972315674,"ARG012","LakeTrout"
"273","Argo","PRED","81",9.07522298219654,"-24.5829209612019",-24.6203836290925,"ARG018","LakeTrout"
"274","Argo","PRED","81",9.99690091800007,"-24.5231510500558",-24.4536322120524,"ARG006","LakeTrout"
"275","Argo","PRED","81",10.319068727822,"-24.3956662028998",-24.2670578615838,"ARG014","LakeTrout"
"276","Argo","PRED","81",9.27596136263016,"-23.4648798983093",-23.6925746984319,"ARG017","LakeTrout"
"277","Atikwa","LITTORAL","caddisfly",0.50826701622651,"-28.3409323303376",-25.9242792081707,"AT039","Invert"
"278","Atikwa","LITTORAL","damselfly",2.60250811600811,"-27.8686034400646",-26.1169313324042,"AT037","Invert"
"279","Atikwa","LITTORAL","waterboatmen",4.77268044733796,"-29.076219151164",-27.2299298254697,"AT038","Invert"
"280","Atikwa","LITTORAL","snail",4.59914657063385,"-23.8136932529453",-22.8690456376948,"AT046","Snail"
"281","Atikwa","LITTORAL","snail",4.63560655453626,"-23.4782110277505",-22.2091960537505,"AT045","Snail"
"282","Atikwa","LITTORAL","snail",2.78532727981452,"-22.038032050944",-20.9846396958507,"AT041","Snail"
"283","Atikwa","LITTORAL","snail",0.89261310640027,"-17.7374304172608",-16.5856138348844,"AT044","Snail"
"284","Atikwa","LITTORAL","snail",0.60589260319292,"-17.7126878016709",-16.5179317356971,"AT043","Snail"
"285","Atikwa","PELAGIC","clam",2.70591538288307,"-28.2418299182698",-27.3021392481398,"AT047","Mussel"
"286","Atikwa","PELAGIC","mussel",2.51047132578188,"-30.6918373587748",-29.0552979689189,"AT056","Mussel"
"287","Atikwa","PELAGIC","zooplankton",4.30981899584883,"-27.6592165255555",-25.8045833168778,"AT040","Zoops"
"288","Atikwa","PFF","93",7.67698743570018,"-29.8859230758424",-29.952324512129,"AT058","Cisco"
"289","Atikwa","PFF","93",6.57800256188049,"-29.5717771140532",-29.5054195757806,"AT067","Cisco"
"290","Atikwa","PFF","93",6.62479836610267,"-29.4629059459108",-29.4814440796256,"AT064","Cisco"
"291","Atikwa","PFF","93",6.66161928300744,"-29.3656049455019",-29.3786547811124,"AT063","Cisco"
"292","Atikwa","PFF","93",7.14558555168356,"-29.3267144549538",-29.2284068288738,"AT059","Cisco"
"293","Atikwa","PFF","93",6.5733579389458,"-29.2736909198957",-29.2210758667971,"AT066","Cisco"
"294","Atikwa","PFF","93",7.50397822579639,"-29.0388885508723",-29.0915626810233,"AT061","Cisco"
"295","Atikwa","PFF","93",6.89251715872818,"-29.0394629733246",-29.0788610640951,"AT060","Cisco"
"296","Atikwa","PFF","93",6.55357973160037,"-29.0969992291331",-29.0376368591983,"AT071","Cisco"
"297","Atikwa","PFF","93",6.76577626218585,"-29.1650694182538",-28.9440033624981,"AT068","Cisco"
"298","Atikwa","PFF","93",6.91566656974454,"-28.4788813272053",-28.4913977864318,"AT070","Cisco"
"299","Atikwa","PFF","93",6.71474769210391,"-28.3009080482057",-28.2481981844173,"AT069","Cisco"
"300","Atikwa","PFF","93",6.11293026081915,"-27.6853923583133",-27.8191445490528,"AT062","Cisco"
"301","Atikwa","PFF","93",6.30921064807023,"-27.1639377444758",-27.279033543984,"AT072","Cisco"
"302","Atikwa","PFF","93",7.03768114416215,"-26.8774870219879",-26.9943716852307,"AT065","Cisco"
"303","Atikwa","PRED","81",10.3371179248767,"-28.6428999781905",-28.0579101935595,"AT015","LakeTrout"
"304","Atikwa","PRED","81",12.8203214942845,"-27.7667723316839",-27.9466191702768,"AT014","LakeTrout"
"305","Atikwa","PRED","81",11.3493560949192,"-28.0379985683799",-27.8196391031669,"AT007","LakeTrout"
"306","Atikwa","PRED","81",10.8138930161883,"-27.7321294741565",-27.7156816755945,"AT004","LakeTrout"
"307","Atikwa","PRED","81",11.4183486325714,"-27.6971817596022",-27.6172689663118,"AT006","LakeTrout"
"308","Atikwa","PRED","81",10.0449941590044,"-27.2526287178108",-27.489737115816,"AT008","LakeTrout"
"309","Atikwa","PRED","81",12.2533947060689,"-27.2689422236809",-27.3857293367762,"AT017","LakeTrout"
"310","Atikwa","PRED","81",11.7520494133638,"-27.2089325878075",-27.1938498878852,"AT012","LakeTrout"
"311","Atikwa","PRED","81",10.2880236350054,"-26.8762682997247",-27.1727368753049,"AT009","LakeTrout"
"312","Atikwa","PRED","81",12.172647641316,"-27.0894415919106",-27.1716447244022,"AT005","LakeTrout"
"313","Atikwa","PRED","81",10.3038302936272,"-27.0234245634399",-27.0558178939795,"AT001","LakeTrout"
"314","Atikwa","PRED","81",11.2583599372483,"-26.7457373550687",-26.964701941586,"AT011","LakeTrout"
"315","Atikwa","PRED","81",11.6740987649216,"-26.6873341844886",-26.8912846758588,"AT010","LakeTrout"
"316","Atikwa","PRED","81",11.9306169231812,"-26.673560777686",-26.877238405857,"AT003","LakeTrout"
"317","Atikwa","PRED","81",10.5726092818022,"-26.6988497365785",-26.860301813306,"AT002","LakeTrout"
"318","Atikwa","PRED","81",11.5432543783308,"-26.6756580161634",-26.8410363498848,"AT013","LakeTrout"
"319","Atikwa","PRED","81",9.94192736122587,"-22.2333406982445",-22.4724985468963,"AT016","LakeTrout"
"320","Aylen","LITTORAL","caddisfly",-0.265597600935444,"-27.1689790565776",-24.8028902637633,"AY102TB","Invert"
"321","Aylen","LITTORAL","caddisfly",-0.479880552933429,"-25.2591540625705",-22.7273282790771,"AY101TB","Invert"
"322","Aylen","LITTORAL","dragonfly",3.13275599326557,"-23.5654005195527",-22.8459560336061,"AY103TB","Invert"
"323","Aylen","LITTORAL","mayfly",2.26051834334451,"-23.4618261969976",-22.5635460599094,"AY104TB","Invert"
"324","Aylen","LITTORAL","mayfly",2.26952891594149,"-22.2970424427292",-21.6154724775876,"AY105TB","Invert"
"325","Aylen","LITTORAL","snail",0.430791037311076,"-7.35263530186656",-0.856337358282437,"AY131TB","Snail"
"326","Aylen","LITTORAL","snail",0.870235510510251,"-10.741404322025",-7.74870035681998,"AY132TB","Snail"
"327","Aylen","LITTORAL","snail",1.10971455750879,"-9.31601473735385",-6.91753848232666,"AY133TB","Snail"
"328","Aylen","PELAGIC","mussel",0.660082709790644,"-26.9484153920543",-26.3322820056455,"AY113TB","Mussel"
"329","Aylen","PELAGIC","mussel",1.28248639683926,"-26.6883934308695",-26.066309232276,"AY119TB","Mussel"
"330","Aylen","PELAGIC","mussel",1.19657556977954,"-26.718739274163",-26.1532271501494,"AY118TB","Mussel"
"331","Aylen","PELAGIC","mussel",1.58569260060933,"-26.7095591243824",-26.0761701036194,"AY120TB","Mussel"
"332","Aylen","PELAGIC","mussel",0.817484044389486,"-27.309752201769",-26.5090663790528,"AY114TB","Mussel"
"333","Aylen","PELAGIC","mussel",1.19369264033056,"-27.4454582520097",-26.5347069912386,"AY117TB","Mussel"
"334","Aylen","PELAGIC","mussel",0.986519890507484,"-27.1670648691025",-26.2514116937453,"AY115TB","Mussel"
"335","Aylen","PELAGIC","mussel",0.990288257535799,"-27.1209600132656",-26.1155011044886,"AY116TB","Mussel"
"336","Aylen","PELAGIC","mussel",0.570830047584354,"-27.2455507827615",-26.2233608334652,"AY112TB","Mussel"
"337","Aylen","PELAGIC","zooplankton",1.31734054075376,"-30.6049932381804",-27.6211988859424,"AY134TB","Zoops"
"338","Aylen","PFF","93",6.07082578725616,"-27.5437563736385",-27.7951751393331,"AY121TB","Cisco"
"339","Aylen","PFF","93",6.726912488573,"-26.4832872337172",-26.852324525608,"AY124TB","Cisco"
"340","Aylen","PFF","93",7.40780112682449,"-24.5272048031946",-24.7770622042551,"AY129TB","Cisco"
"341","Aylen","PFF","93",6.30506262868604,"-24.1718934324581",-24.3568552964844,"AY122TB","Cisco"
"342","Aylen","PFF","93",7.24197762058968,"-23.7894607568259",-24.0371772681892,"AY128TB","Cisco"
"343","Aylen","PFF","93",6.92412448058808,"-23.7007464118009",-23.8275167376581,"AY125TB","Cisco"
"344","Aylen","PFF","93",6.95082678794481,"-23.4663554379187",-23.7366999346048,"AY126TB","Cisco"
"345","Aylen","PFF","93",6.36505379224511,"-23.273822678722",-23.5487445837579,"AY123TB","Cisco"
"346","Aylen","PFF","93",7.04112675680968,"-22.5234622854876",-22.7983851917069,"AY127TB","Cisco"
"347","Aylen","PFF","93",7.4765762462696,"-28.3146267750175",-28.2479602688527,"AY130TB","Cisco"
"348","Aylen","PRED","81",9.37654683801276,"-25.6819622402396",-25.7956222265966,"AY043","LakeTrout"
"349","Aylen","PRED","81",9.5147178516798,"-25.0850698755577",-25.2205006376754,"AY039","LakeTrout"
"350","Aylen","PRED","81",9.14476665195516,"-24.997122257846",-25.1551953789438,"AY053","LakeTrout"
"351","Aylen","PRED","81",10.3564848272158,"-24.855654993477",-25.0031586760961,"AY036","LakeTrout"
"352","Aylen","PRED","81",11.6520461755642,"-24.3773568739663",-24.5703727644679,"AY035","LakeTrout"
"353","Aylen","PRED","81",12.3326377771973,"-24.0093396839949",-24.1243573294509,"AY047","LakeTrout"
"354","Aylen","PRED","81",12.081114708793,"-23.7057453842062",-23.8834348509584,"AY054","LakeTrout"
"355","Aylen","PRED","81",9.31711170159883,"-24.9141667155115",-24.9641920155925,"AY900TB","LakeTrout"
"356","Aylen","PRED","81",10.4508121536358,"-24.2446144499325",-24.2887988602822,"AY048","LakeTrout"
"357","Aylen","PRED","81",7.24666915306296,"-25.1031384064177",-25.1131444332688,"AY901TB","LakeTrout"
"358","Aylen","PRED","81",9.45442965150238,"-25.7022733789114",-25.5024107310266,"AY042","LakeTrout"
"359","Aylen","PRED","81",10.1381364715712,"-26.1214077966413",-25.9420166382018,"AY044","LakeTrout"
"360","Aylen","PRED","81",9.24615449986723,"-26.3495665689038",-25.8047383847789,"AY049","LakeTrout"
"361","Aylen","PRED","81",9.87149621151829,"-25.5839727577617",-25.4256579121187,"AY038","LakeTrout"
"362","Aylen","PRED","81",11.3938220859276,"-24.3408621883971",-24.3778919055226,"AY902TB","LakeTrout"
"363","Aylen","PRED","81",9.01161096934079,"-25.4619875844857",-25.3951029604737,"AY040","LakeTrout"
"364","Aylen","PRED","81",9.12891028218074,"-25.8536517956439",-25.8299912184571,"AY037","LakeTrout"
"365","Aylen","PRED","81",9.47720180712837,"-25.8275396051726",-25.3582351898526,"AY903TB","LakeTrout"
"366","Aylen","PRED","81",8.98510290487915,"-26.2168033565087",-25.7818369462444,"AY045","LakeTrout"
"367","Aylen","PRED","81",9.25785309770323,"-25.4953601150931",-24.8205950411983,"AY055","LakeTrout"
"368","Aylen","PRED","81",9.77044716871359,"-25.8389782709466",-25.5598938419523,"AY046","LakeTrout"
"369","Beaverhouse","LITTORAL","crayfish",3.29575807869425,"-20.8164380065728",-20.8070197364941,"BHL038","Invert"
"370","Beaverhouse","LITTORAL","crayfish",3.49497318787216,"-20.1399349380264",-20.2687557445642,"BHL037","Invert"
"371","Beaverhouse","LITTORAL","dragonfly",1.4810847003875,"-22.4340493108486",-20.9270714017066,"BHL040","Invert"
"372","Beaverhouse","LITTORAL","dragonfly",2.13815294190897,"-19.609996604571",-18.8391129056287,"BHL041","Invert"
"373","Beaverhouse","LITTORAL","leech",5.35557111094946,"-20.8432606749525",-20.1417778316425,"BHL039","Invert"
"374","Beaverhouse","LITTORAL","scale-like rock sucker",3.9093508038378,"-20.2081321476607",-19.7116236614487,"BHL035","Invert"
"375","Beaverhouse","LITTORAL","snail",0.991531158105288,"-10.5558424820178",-10.1890506820324,"BHL056","Snail"
"376","Beaverhouse","LITTORAL","snail",0.884805222738417,"-9.27612310605615",-8.11004248206116,"BHL042","Snail"
"377","Beaverhouse","LITTORAL","snail",0.773366726203448,"-8.8246359944681",-7.22573468720736,"BHL052","Snail"
"378","Beaverhouse","LITTORAL","snail",0.386954309997313,"-8.22991790838927",-6.80334374600681,"BHL053","Snail"
"379","Beaverhouse","LITTORAL","snail",0.702986437648847,"-7.66233972068074",-5.95289461664104,"BHL051","Snail"
"380","Beaverhouse","LITTORAL","snail",0.619920868716332,"-5.96693806249736",-3.53237492240026,"BHL057","Snail"
"381","Beaverhouse","PFF","93",5.17807719219118,"-25.9585369529461",-26.250954683052,"BHL097","Cisco"
"382","Beaverhouse","PFF","93",5.76741309995069,"-25.9447737084847",-26.228084947869,"BHL099","Cisco"
"383","Beaverhouse","PFF","93",5.42341380209547,"-25.6612300790599",-26.0125899867956,"BHL098","Cisco"
"384","Beaverhouse","PFF","93",5.5403307367556,"-25.2487761076719",-25.5891979678825,"BHL096","Cisco"
"385","Beaverhouse","PFF",NA,6.51096270134455,"-26.3627858875709",-26.6372237497983,"BHL064","OtherPFF"
"386","Beaverhouse","PFF",NA,5.50817155937155,"-26.2786322748685",-26.5713921940318,"BHL065","OtherPFF"
"387","Beaverhouse","PFF",NA,5.9319121147286,"-26.1887564423535",-26.3109138452874,"BHL061","OtherPFF"
"388","Beaverhouse","PFF",NA,5.18467244267952,"-25.9072921412493",-26.2020118130889,"BHL062","OtherPFF"
"389","Beaverhouse","PFF",NA,5.41368600945253,"-25.5531443832484",-25.8336225546702,"BHL060","OtherPFF"
"390","Beaverhouse","PFF",NA,4.95450358282676,"-25.4001706019809",-25.6950477242469,"BHL063","OtherPFF"
"391","Beaverhouse","PRED","81",11.6918015575043,"-25.6285909121476",-25.8490601383825,"BHL004","LakeTrout"
"392","Beaverhouse","PRED","81",10.2100250518637,"-25.3399164372964",-25.5044517165245,"BHL013","LakeTrout"
"393","Beaverhouse","PRED","81",9.84601640434104,"-25.477237281236",-25.2892668371842,"BHL010","LakeTrout"
"394","Beaverhouse","PRED","81",9.20200645922153,"-24.7034293139265",-24.9112826554632,"BHL008","LakeTrout"
"395","Beaverhouse","PRED","81",9.21316681247833,"-24.8477665513521",-24.8034217880114,"BHL011","LakeTrout"
"396","Beaverhouse","PRED","81",10.8331461569316,"-24.6302583532871",-24.7208685029033,"BHL018","LakeTrout"
"397","Beaverhouse","PRED","81",9.87832213823336,"-24.4337993356801",-24.6473713328308,"BHL009","LakeTrout"
"398","Beaverhouse","PRED","81",9.24678837501782,"-24.4608625676974",-24.5993293236139,"BHL001","LakeTrout"
"399","Beaverhouse","PRED","81",11.4914087895958,"-24.3165253302718",-24.4926561602873,"BHL003","LakeTrout"
"400","Beaverhouse","PRED","81",11.0716857262071,"-24.3175276721983",-24.478337319478,"BHL020","LakeTrout"
"401","Beaverhouse","PRED","81",10.5129112967214,"-24.2724222855028",-24.4696014174696,"BHL005","LakeTrout"
"402","Beaverhouse","PRED","81",9.24247475891057,"-24.1721880928462",-24.3041847137484,"BHL016","LakeTrout"
"403","Beaverhouse","PRED","81",11.2541084526086,"-23.9997852814767",-24.2043990615867,"BHL007","LakeTrout"
"404","Beaverhouse","PRED","81",8.98331144105659,"-24.1992513248635",-24.1195737638032,"BHL017","LakeTrout"
"405","Beaverhouse","PRED","81",10.7211656512664,"-23.9556822367077",-24.1057520921429,"BHL012","LakeTrout"
"406","Beaverhouse","PRED","81",10.5768611050869,"-23.8664738052433",-24.0380121545347,"BHL014","LakeTrout"
"407","Beaverhouse","PRED","81",9.48622324582836,"-23.9115791919388",-23.9920913671211,"BHL015","LakeTrout"
"408","Beaverhouse","PRED","81",10.6424618491939,"-23.7161225162583",-23.8537557186259,"BHL002","LakeTrout"
"409","Beaverhouse","PRED","81",11.6071189167669,"-23.478567479662",-23.734719395396,"BHL019","LakeTrout"
"410","Beaverhouse","PRED","81",10.1134630104059,"-23.8013215800165",-23.658366050252,"BHL006","LakeTrout"
"411","Bell","LITTORAL","insect",0.969,"-24.5227377862601",-22.1063506400901,"BELL013","Invert"
"412","Bell","LITTORAL","insect",0.489,"-25.4571036054983",-21.9638180351031,"BELL003","Invert"
"413","Bell","LITTORAL","leech",4.60070588235294,"-21.6305480793443",-21.0398864504894,"BELL039","Invert"
"414","Bell","LITTORAL","snail",1.8595,"-18.7139314033274",-18.0426834286425,"BELL001","Snail"
"415","Bell","PELAGIC","zooplankton",3.5,"-32",-32,"BELL135TB","Zoops"
"416","Bell","PFF","93",6.11170588235294,"-32.6864668087276",-32.3734278612841,"BELL031","Cisco"
"417","Bell","PFF","93",6.78370588235294,"-31.112507444036",-31.1040334343753,"BELL033","Cisco"
"418","Bell","PFF","93",6.63,"-30.7998690658651",-30.8103984119376,"BELL023","Cisco"
"419","Bell","PFF","93",6.206,"-30.1020530440139",-30.2162238740117,"BELL024","Cisco"
"420","Bell","PFF","93",6.17770588235294,"-30.2394058557651",-30.0407192123772,"BELL029","Cisco"
"421","Bell","PFF","93",6.17870588235294,"-29.9633855381109",-29.8423298827506,"BELL028","Cisco"
"422","Bell","PFF","93",6.61270588235294,"-29.7360719034069",-29.8130322014783,"BELL105IF","Cisco"
"423","Bell","PFF","93",6.45770588235294,"-29.7023245851484",-29.7570001128457,"BELL104IF","Cisco"
"424","Bell","PFF","93",6.29970588235294,"-29.0954871263818",-29.0329267971863,"BELL032","Cisco"
"425","Bell","PFF","93",8.58670588235294,"-27.6305277616901",-27.6390995735246,"BELL034","Cisco"
"426","Bell","PFF","93",6.56,"-29.74",-29.8029,"BELL025","Cisco"
"427","Bell","PFF","91",8.73370588235294,"-30.5764261734193",-30.5469776299856,"BELL030","OtherPFF"
"428","Bell","PFF","291",8.66470588235294,"-28.8603652204568",-28.8168098699124,"BELL027","OtherPFF"
"429","Bell","PFF","291",8.25970588235294,"-28.5223449028026",-28.5038003738213,"BELL026","OtherPFF"
"430","Bell","PRED","81",11.5897058823529,"-28.7085436443986",-28.1989104818318,"BELL082","LakeTrout"
"431","Bell","PRED","81",10.5587058823529,"-27.6220763383527",-27.2856409624876,"BELL064","LakeTrout"
"432","Bell","PRED","81",10.5927058823529,"-27.1507265032861",-27.1294267466049,"BELL088","LakeTrout"
"433","Bell","PRED","81",11.0397058823529,"-27.1266249150152",-27.0174404240367,"BELL083","LakeTrout"
"434","Bell","PRED","81",11.0487058823529,"-26.7594420561277",-26.9154523873181,"BELL077","LakeTrout"
"435","Bell","PRED","81",10.6087058823529,"-26.7704826914361",-26.8661520203108,"BELL079","LakeTrout"
"436","Bell","PRED","81",10.1847058823529,"-26.4844014208194",-26.5922098258757,"BELL076","LakeTrout"
"437","Bell","PRED","81",10.2867058823529,"-26.5586858679777",-26.4745891546665,"BELL086","LakeTrout"
"438","Bell","PRED","81",11.0427058823529,"-27.9936452326694",-26.4409019435538,"BELL084","LakeTrout"
"439","Bell","PRED","81",10.5367058823529,"-26.2265233267444",-26.3477704143592,"BELL081","LakeTrout"
